"PatientID","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"TCGA-A1-A0SQ",-3.27884006500244,1.42046761512756,-1.8708735704422,-0.429055631160736,-0.0818090885877609,0.756128013134003,1.28369748592377,-0.235204413533211,-3.65970969200134,-0.697598159313202,-0.419486105442047,-1.4366375207901,0.80213725566864,0.69424170255661,-0.0707968473434448
"TCGA-A2-A0CK",-0.336698472499847,2.19434762001038,-0.120345763862133,0.0531831867992878,-0.619395732879639,-2.99887919425964,0.985075354576111,0.335361540317535,1.64032876491547,-0.915888726711273,0.312200337648392,-0.898954331874847,0.406177520751953,1.27484428882599,-0.871141493320465
"TCGA-A2-A0CR",2.45911073684692,0.371207445859909,0.449656695127487,-0.0582732148468494,3.74302220344543,-6.12347984313965,0.814532935619354,-0.787730574607849,1.44528210163116,-1.35547125339508,-0.0272053107619286,0.00775980763137341,0.739707887172699,-0.271216809749603,-0.167081728577614
"TCGA-A2-A0CT",-4.08386373519897,0.52978378534317,2.00928473472595,-2.28834772109985,-0.246480867266655,0.310454577207565,0.499541640281677,2.10294198989868,-0.656391203403473,1.43372321128845,-0.382967621088028,-1.43049681186676,-0.25671249628067,-0.624632298946381,2.33126926422119
"TCGA-A2-A0EP",4.47732925415039,0.627139866352081,0.535131096839905,0.635180056095123,4.52501726150513,-1.62248456478119,0.374831795692444,-0.413557320833206,-0.398716568946838,-1.48569488525391,-0.278053253889084,0.390295416116714,0.348536193370819,0.0298258569091558,0.0295177735388279
"TCGA-A2-A0EU",-2.98854684829712,1.45666408538818,-0.487619400024414,0.416611194610596,-0.112111695110798,0.589854776859283,0.0632981956005096,-0.540704011917114,0.518220126628876,1.13060033321381,0.336886882781982,-2.16343951225281,-1.0101683139801,-0.0157525092363358,0.197384640574455
"TCGA-A2-A0ST",4.62244987487793,-2.47438311576843,0.246576502919197,0.618780970573425,4.64816093444824,0.315814554691315,1.91506350040436,-0.995994210243225,-0.382799178361893,0.806918740272522,-0.106627285480499,-0.814483404159546,-0.356915503740311,-0.601877868175507,0.949127972126007
"TCGA-A2-A0SU",-0.921389102935791,1.22075867652893,-0.0322451218962669,2.7358763217926,0.0563139617443085,-0.295665591955185,-0.0400628559291363,-0.107291907072067,-0.574834167957306,0.548840045928955,-0.565792798995972,-1.73560309410095,-0.826455771923065,1.35143768787384,-0.869856178760529
"TCGA-A2-A0SV",-2.03986930847168,-1.368128657341,-0.113191351294518,0.142326280474663,0.671701550483704,-0.477081269025803,-2.06451678276062,-0.179445624351501,-0.0635391622781754,-0.77429735660553,0.133110508322716,-0.747636377811432,-0.566352009773254,0.417830020189285,0.959178268909454
"TCGA-A2-A0SW",-0.336002081632614,-1.85357248783112,-1.53923273086548,-2.35640168190002,2.87902975082397,0.0403699986636639,-0.444475710391998,0.280528783798218,0.0570319630205631,0.312298566102982,-0.881545007228851,-1.03159725666046,-0.275642901659012,-0.231461241841316,0.640854775905609
